Model RMSE,e RCRB,Bias,RMSE
838.3016219862196
838.3164120077942
838.3025490350703
838.2621915979504
838.375849998561
838.3522377895227
838.4120880103408
838.4030671847305
838.3478376586671
838.4816138210628
838.4759143929655
838.4936843132073
838.4602268805334
838.4484729446006
838.4562422653465
838.4982640726968
838.5611538854779
838.5728287995173
838.614020263198
838.5880488041984
838.5456031120511
838.5800682240355
838.5868202346469
838.6317810621537
838.6518303471116
838.5937737913757
838.5841443270504
838.7124956790999
838.76488938004
838.7670078940378
838.7470159811181
838.7452402573336
838.795623781977
838.7493366659937
838.809750725278
838.7742550752276
838.7935700547268
838.8346644420951
838.8831253740517
838.9049833085527
838.9036199117753
838.8190903770085
838.8793371392845
838.9099235355321
838.9542757226315
838.9067753959358
838.9507293179857
838.9613902785538
838.9534963131158
839.0492237294493
839.0090840295874
839.0142921681032
839.0644716278917
839.0742436942888
839.105749005548
839.1277484528533
839.1240734086963
839.111597415028
839.1005813404101
839.2401298067151
839.2295472149754
839.1050131833981
839.2212237011817
839.1653031022889
839.2001872078921
839.2665126096367
839.2837896211695
839.2791378930895
839.2425087288714
839.322420584698
839.3384041703052
839.3619280964396
839.3727002892506
839.3462748502545
839.3504415021799
839.4188292700077
839.4451051361123
839.4647867010939
839.4263974080495
839.4461471808225
839.5088838098254
839.4891407474989
839.549361044985
839.451179978257
839.5158540842497
839.5891512643824
839.5059323979382
839.5357327171276
839.5624885501469
839.6025275761917
839.5662210252359
839.6039548118787
839.6452058784934
839.6250627313065
839.6954276148067
839.7004539844102
839.7851386778746
839.7214821052573
839.703679202022
839.7454048973149
839.7936203835635
839.7195998201023
839.854442210866
839.7657374463652
839.8548624067554
839.8547507339467
839.8614053655816
839.8952140122174
839.9193310491239
839.8562637463192
839.9077828827474
839.8794746121937
839.9806485568539
839.9572270809907
840.0169483898303
839.9898214028751
839.9510341341454
840.0747711569579
840.0275304207325
840.0194718400771
840.099108872768
840.1884578238664
840.0983915588316
840.1137771677206
840.0891294925094
840.1663556122613
840.126377623206
840.2271168950919
840.1689209094391
840.1775600367697
840.2596851175497
840.1843040572965
840.2534142651339
840.2976640318634
840.2973948504301
840.2805480237616
840.3438582506966
840.3109833165721
840.3641192799406
840.3178555128297
840.3370723139299
840.4096340431831
840.3028135594104
840.3511435341427
840.4590612850436
840.380344759357
840.4734617827887
840.3985172599404
840.444391683199
840.4981006224934
840.506985485835
840.5205283171323
840.5083018675643
840.5187328458026
840.5422091561381
840.562226920038
840.6889180795125
840.6183980159019
840.5528368985574
840.6612549221649
840.6615530141032
840.692297730281
840.644476807422
840.6454424284946
840.660177008274
840.6934626566056
840.7439221783765
840.7404088239892
840.771022419991
840.7391405915894
840.829547921436
840.81414835323
840.7959633977716
840.8325054508904
840.8396626220189
840.9181709037892
840.9012679927263
840.8799682011223
840.9315362879985
840.9057505266854
840.917257992201
840.9620671293718
840.9218785471583
841.0307788921167
841.0189158908929
840.9427634482929
841.0387098093171
841.0815368717161
841.0755799553406
841.1229923210898
841.0593915144552
841.1344068767945
841.1243111242601
841.1056747662625
841.1462202157165
841.1817590003473
841.1956941430064
841.1743759157297
841.1661395922237
841.2658779717485
841.2633865387003
841.3290899790591
841.2939867804754
841.3089663552014
841.2967990334942
841.3179856936908
841.3939807962371
841.2987383458149
841.4073484179929
841.3690820158314
841.4299628634858
841.45611026846
841.4596068306596
841.4709767382785
841.4756906338087
841.4760696654943
841.5560203582133
841.5791912213724
841.5747185606629
841.5045545573898
841.5804849152181
841.5314463565052
841.5613310827074
841.6105710774643
841.5804526424902
841.6350748840522
841.5895534841281
841.6701429313373
841.6500086304352
841.7017642455105
841.7074264213276
841.7320345673227
841.7285540794978
841.7363630424866
841.7672253570439
841.769375007065
841.7645279563136
841.8167943283567
841.8324736718079
841.8338650692937
841.9188025489763
841.9273991527859
841.871088708035
841.8733358328361
841.9028901599213
841.8774458174288
841.8952881612072
841.9526283550288
841.9427155349603
842.0324227909813
841.9831278812458
841.9996588566937
842.0793865555218
842.0229184639888
841.9953320353258
842.0262171983634
842.0543670906869
842.1061105228706
842.153641779382
842.1922547367811
842.16732080485
842.0900731884091
842.1973190148026
842.2143843312065
842.1723461432044
842.198866645912
842.2312538535475
842.2895539460679
842.3187192714768
842.2769958260978
842.355661971143
842.3594628551489
842.3332468831308
842.3145897994498
842.348441117342
842.3524797221177
842.3877782544234
842.3909123645352
842.4284229424434
842.4572778039826
842.405026087931
842.4156398497679
842.3794091248078
842.3471879200388
842.3996395478645
842.5736583850812
842.5542436066833
842.5653225715168
842.5366265052468
842.6405087214488
842.5799472654318
842.6481844279281
842.6631912308798
842.6095050935348
842.6568924609862
842.6459958133747
842.6803510817861
842.7075678045685
842.7686554650982
842.7045253224737
842.6895630344617
842.7227752221445
842.8045239325357
842.8292586777491
842.903410172717
842.8572589412327
842.8444092310936
842.8208373930528
842.8432750999492
842.8476505904691
842.8751911655355
842.8771210022227
842.9719995296089
842.9446847151236
842.9316517823546
842.9333076749663
843.0038915352824
842.9928543429462
843.0319981634306
843.0857437834184
843.0285826104638
843.0076421143066
843.0394672578033
843.0943726175418
843.1071019022504
843.0582014558677
843.1505409234722
843.1517452398729
843.0998894867062
843.1804662010461
843.2092586528411
843.233141025517
843.2119417461981
843.2442004335205
843.2931109610381
843.2598147055699
843.2903967500511
843.2877051017819
843.348748680664
843.3545507370995
843.2982921715967
843.3229572962186
843.2832927717087
843.4099476570815
843.3696867530027
843.3621845349435
843.4031453802982
843.3639604232465
843.4698329651882
843.5058933109566
843.4872307085609
843.4520996951545
843.5496471342117
843.4731914132041
843.545514127855
843.5710973400471
843.5599685576635
843.5800081143758
843.6224709313957
843.6315432693225
843.5986226090182
843.5884804960072
843.7119391301936
843.6752571877902
843.7018336438247
843.7623638387043
843.7070926091136
843.7167840468138
843.7884542258685
843.7619236334652
843.7870653071931
843.7692860140272
843.84955879192
843.8517237587105
843.8210592041079
843.8518954766362
843.9337187194208
843.9190261847288
843.9189579717457
843.9314386334144
843.9066840100875
844.0074713983738
843.9080899635755
843.9573130695934
844.0274768934063
844.0628314440454
844.0198837112334
844.0579802017029
844.0347330939762
844.1147113373069
844.1390739778217
844.1010234783707
844.1479199714258
844.1329929083162
844.1326398176303
844.1668558057056
844.2135581605983
844.2153681615646
844.1726081319815
844.2672400600172
844.2101151037923
844.2750875069387
844.2204179367778
844.3008709911729
844.2997699532413
844.3437931698658
844.4071008042357
844.3285843383366
844.3520830985266
844.4151319125519
844.4618996968667
844.3887890500519
844.4296868887141
844.4481023549462
844.5013104501505
844.4694222382121
844.4370309882972
844.5044538908465
844.5086781319202
844.6158990276411
844.5100839180751
844.6593910851649
844.5722008365154
844.554447115359
844.5549083846006
844.5753991097992
844.6234676536519
844.6341769994835
844.6803530720491
844.7349068047215
844.7024005493937
844.6637841895518
844.6420746990884
844.7459665776972
844.7623964072683
844.7738301703114
844.7815015065901
844.816510143496
844.85872811823
844.8504873565837
844.88137033677
844.8665121419709
844.9053963479771
844.9135693121606
844.8892940277642
844.9575463450176
844.9313314663464
844.9319171055934
844.9613457426433
844.9619215822881
845.0029569747154
845.0254331538692
845.0141344475834
845.0407100428861
845.1095625355725
845.0657997632317
845.0958965139322
845.0804842403821
845.0464619675272
845.1594420404954
845.2162930455621
845.1584948503478
845.1456707908728
845.1315047007203
845.2074567807538
845.2537352507068
845.2739142570797
845.2260238378259
845.2163924461483
845.3082683085281
845.2999909040318
845.2614086674952
845.2845786705043
845.372591372253
845.3481394668381
845.3218698259635
845.3747927325945
845.3788191721438
845.440315256528
845.5105175066872
845.3925580502773
845.4705839294061
845.4571604165442
845.5593737985992
845.5081492894911
845.4968886436419
845.577119685923
845.5931205196459
845.5460790700668
845.6353418689255
845.6198362409388
845.5715880748435
845.6516746491305
845.589461537712
845.658882803221
845.6785408475795
845.6772320766765
845.7511340525349
845.6844501281868
845.715027990544
845.7316949274152
845.7793871562048
845.7574398239606
845.7896582395354
845.8402888375365
845.9232748055654
845.7815273400294
845.8854468628924
845.9352941656927
845.832411083526
845.8849673856946
845.8431640691122
845.9103049911016
845.932574094005
845.9358745720771
846.0263860628885
845.9486335195143
845.9538711394243
845.9993961386323
845.9720551041603
846.054670395019
846.055615352915
846.1720623560695
846.0880963884447
846.1186616539743
846.1594105485403
846.1777866751331
846.2401503827768
846.1832218930584
846.1980147629006
846.1477008686603
846.224755608675
846.2157636135178
846.2781809882426
846.3150299915277
846.2722036096151
846.3705059928797
846.3481458451035
846.2699551755654
846.3205915648972
846.4227398650581
846.3378061325863
846.3854429920839
846.4012127460791
846.398301415738
846.482371878488
846.4430737791168
846.4230158652724
846.4817778304605
846.4530244454827
846.5715290967565
846.5882105036359
846.5393278927695
846.5156587902575
846.5414788150063
846.5135820363895
846.5477241540907
846.5737056246385
846.5975768964913
846.583899975949
846.6628960144907
846.7103859384026
846.7127919510827
846.6670333369476
846.6791616516554
846.7667151677833
846.7153087205644
846.7917695526927
846.7673852008148
846.7894447994915
846.7816304389021
846.775151381207
846.8914306346674
846.8026818901299
846.8560858469477
846.8483173725648
846.9359985501486
846.9181976723755
846.89650481195
846.9786404212713
847.004603174726
847.0394506541653
846.9954120540144
846.9787704642875
847.058386120754
847.0731787633338
847.067178018098
847.0259050364061
847.0806368629926
847.0903676360177
847.0792699282581
847.1311443720105
847.1337368903983
847.1530565846041
847.1633446955997
847.183922272854
847.1856995749374
847.1938393670472
847.2744415867459
847.2512315020978
847.2521003052176
847.2503449972656
847.291102633456
847.2679879445528
847.3143453032876
847.2693173214626
847.4009935383933
847.3569011257197
847.3432329978315
847.4439467952029
847.3989975486112
847.4490189291306
847.4066677413485
847.4082462517332
847.505514170628
847.5530202763039
847.454724604199
847.4702492863287
847.5133161433706
847.5696398991734
847.5596840230731
847.5481113285797
847.5877413226335
847.5795486006173
847.6380623834966
847.6314540632144
847.659205424613
847.7040236511647
847.6785673057227
847.6380168257031
847.6823643540173
847.8220888274204
847.7282775551508
847.7456936934286
847.8086718509961
847.8138568898565
847.8571149176692
847.8033649357967
847.8866762417914
847.8767737730486
847.8291114451727
847.8982426504375
847.8680451875371
847.880125804049
847.877460457576
847.9841122420664
847.9564324298
847.9486880532035
847.9435974450615
847.9865756504514
847.9928195947235
848.0617533633074
848.0544990922931
848.0382559787305
848.0695472655299
848.0716605688247
848.0924401118209
848.2108742593052
848.1376779468908
848.2455146156054
848.2474525831551
848.2084367033176
848.2958028285232
848.194931869867
848.2585113320591
848.247738389406
848.206022687245
848.2634554400188
848.2359736502032
848.2826098733075
848.3882934848237
848.3658437696386
848.3745047342047
848.4289776001452
848.3544487467876
848.4303902467601
848.3441776284669
848.4211528548136
848.4677550129851
848.4668912403441
848.4836452238638
848.5109395950542
848.5427327256084
848.5353655285332
848.5225514660963
848.5473470563547
848.599723791942
848.5545711406635
848.5952535516093
848.6506894236722
848.63430964938
848.7058204254109
848.7302970350331
848.6869715580578
848.7349831724429
848.7027041556464
848.7069335211055
848.7049854487135
848.7544778212467
848.7751941695906
848.7569192925883
848.7521907500765
848.8754827368224
848.9053864500412
848.8573350480066
848.8623057368229
848.9099188775019
848.8733706053035
848.9014530419511
848.926676385481
849.0205091147318
848.9322711427487
849.016345699941
849.0102803687519
848.9975317245115
848.9564281904954
848.9962379642075
849.059834442497
849.0910037353165
849.0809736659074
849.1023110047178
849.1611821692476
849.0989438988287
849.1287276378495
849.114035271179
849.2229934377634
849.2451585340137
849.2232238390707
849.248016314919
849.2208139294781
849.2231376993437
849.2154951276666
849.2492831877337
849.2933350384748
849.3650486661525
849.3059323090539
849.2981012089607
849.3010676481874
849.4014771067622
849.4007775716185
849.3741818587764
849.3781941109969
849.3779097311377
849.4801486215239
849.4634480019508
849.3979537857249
849.4814599562204
849.4848460956462
849.4846368165237
849.4875143918722
849.5255616923811
849.5362981904741
849.5820567705179
849.554927725964
849.633025730832
849.6460412621325
849.6820385036664
849.6845921990293
849.615951516342
849.6556799667638
849.6691835067921
849.7258617604667
849.7023995001844
849.7050581714943
849.7870336261687
849.7657518143234
849.7954622273522
849.8040800896043
849.7638241712186
849.8270728785461
849.851545768935
849.8215585843178
849.9443609836601
849.8586358254931
849.896093110449
849.912901822702
849.960175632364
849.995320038792
849.9026828513861
850.0071847073152
849.9853776147958
849.9743543677489
849.9845814360747
850.0026582591358
850.0265408986232
850.0901819890202
850.0785608905279
850.0771668459984
850.1166984022143
850.0877101547346
850.1911019107507
850.1883575537803
850.2016780695238
850.2550658992595
850.2258228734128
850.2317112531767
850.2310402339036
850.2703624550113
850.2625646456389
850.2896206410869
850.3003902469815
850.3295058148918
850.2928670969941
850.3199532605902
850.333073434058
850.3742548937832
850.3874641378567
850.4440046732427
850.4384040337965
850.4405620432186
850.4659993608628
850.4566568439902
850.397170842915
850.5216581891857
850.5164136122115
850.4961816752102
850.5261119072753
850.5707914111025
850.577271010763
850.5306541869502
850.5947219352437
850.7025216224262
850.635408940765
850.6507725176617
850.6999269339642
850.7176763486876
850.706741826612
850.731341187851
850.7189154061044
850.776271123532
850.7560533790878
850.8066620550085
850.7556586564963
850.7479997806174
850.8791577610791
850.8642735002883
850.8405543233957
850.9329890716822
850.8938893311696
850.888811006992
850.9628756160732
850.9473229130705
851.0233152345647
850.9359500730765
850.9476891943718
850.9801028983278
850.9845366205026
850.9919644858165
851.0857967244317
851.0763780689789
851.1512075333294
851.1243455125953
851.0037769333758
851.0828979588478
851.1520256707711
851.1207027225291
851.2075739157951
851.1664329316685
851.1522770287348
851.2450005597624
851.1892001934194
851.2378980828877
851.2346823202176
851.2511550567706
851.2952279850228
851.2580530088806
851.361127949745
851.3893062187606
851.362207438773
851.3569458477418
851.3417688256563
851.3672584413131
851.4354590753951
851.4476607250486
851.4362930061021
851.4365766106878
851.4339802362141
851.473558926212
851.5075883487782
851.5763952544173
851.4761849148189
851.5154786205494
851.5256065233932
851.6090104742672
851.551134987217
851.5228586834087
851.6301213203037
851.6426035854442
851.6197257695533
851.6303647718584
851.7169444318243
851.7240542649662
851.6568285278571
851.7196713441715
851.7577990276798
851.7589603762231
851.7297183162291
851.8165337682285
851.7456307101418
851.8612124160979
851.8832988061639
851.8632578163798
851.8507016751436
851.8841187992663
851.9231215948209
851.926819413179
851.9409652504214
851.9710691597893
851.9364891757147
851.9964530141705
852.0115073410698
851.976274266181
852.0641418653329
852.0026614465733
852.0463562862946
852.0593065965015
852.04949182159
852.0855598617665
852.1298356586943
852.1605206562763
852.1508332898419
852.1449159602597
852.1105493759256
852.216869353489
852.1422446296854
852.2296761852074
852.2261955477591
852.278394195248
852.211779700768
852.2816722344176
852.3451045424085
852.2440105443242
852.3076909402959
852.2866499335328
852.3640073657342
852.3716524152386
852.395642188656
852.4382119094264
852.4212408821362
852.4591729807273
852.466529708372
852.4370033715572
852.5487922627696
852.5426097585586
852.4748818781181
852.5242170240507
852.5430703508464
852.5367210046811
852.5743891430953
852.5533389142398
852.5889033442179
852.6374273965047
852.7047107313036
852.6748693708987
852.7372408719718
852.6984708218724
852.6880884482634
852.7320528719863
852.7584896135379
852.7522194217178
852.7295161177412
852.784717016588
852.749704890989
852.725427649428
852.7927954965986
852.8984168740855
852.7786634988303
852.8553799870451
852.9053663030478
852.8580534506957
852.923235277935
852.9341320142066
852.9753101285986
852.8370360011008
852.9104033845249
852.9759008005952
853.0741143575474
852.9181974548413
853.0131464496155
853.0227803610793
853.1055311397789
853.0063702805303
853.0802112443195
853.0913190493939
853.105441695625
853.1325936431303
853.1356425617685
853.2263996077622
853.1807295697675
853.256920012022
853.2298340858501
853.2533967119251
853.2321413142511
853.2338878445594
853.2910461474385
853.2865076635463
853.3479429207633
853.2570467280841
853.3243999938171
853.2538136680514
853.4096757576106
853.4183128421428
853.3764966097582
853.3943286318067
853.4183086828895
853.4328557621061
853.4494084735397
853.4462042809143
853.4628687933618
853.4744813125886
853.5304316203647
853.4769250131264
853.5800709466279
853.57836886652
853.6099994984359
853.6277577006941
853.6288193085779
853.6079946530839
853.627960779174
853.6636978098736
853.6612127245332
853.5997175519575
853.7551434065186
853.7596601448057
853.7675424215498
853.7360677458292
853.7552692269481
853.8320850588111
853.8021097811805
853.8145107569958
853.8289704267494
853.8729818556717
853.8464797057262
853.9355548396247
853.8764559733851
853.9265042795392
853.9451563609872
853.8928108913927
853.9396845990047
854.0121417612361
853.9266335720858
854.0364880058318
853.9964302783014
854.0200982322971
853.9945737034967
854.0142404968879
853.9687125886919
854.1353646304088
854.0745485297365
854.121580882934
854.1098756857837
854.1511614463169
854.1806595141303
854.1526284731584
854.1645061953808
854.24074612989
854.2237642623371
854.2481078216135
854.2831993160622
854.2445440180526
854.2875728111487
854.26216959934
854.2398204960635
854.328137418547
854.3745980345319
854.3136229128789
854.3477900991369
854.3989794806126
854.425796290786
854.380861486054
854.432005006001
854.4381908407926
854.3855337995732
854.4980216294247
854.4939338600275
854.5227324362835
854.6079070865565
854.6215645927579
854.584560650607
854.5985227926988
854.5573780978631
854.5590719242558
854.6545218312633
854.6631051594455
854.5596592208068
854.7079034624702
854.6092420151552
854.6999597373887
854.7451572344654
854.6799954157492
854.7617050896102
854.7157074563722
854.7618842766575
854.8173779292074
854.7940629743443
854.8374951195359
854.8577244720157
854.8306115416932
854.84742355519
854.8464438603553
854.9108576130559
854.8834036259751
854.9268932555881
854.9116043423818
854.8987750027483
855.0423778617688
855.0019748244453
854.994952891361
855.0639647712519
855.0562348577963
855.0670324498107
854.9946638603012
855.0986416883161
855.0751353245261
855.1056822761007
855.1032335765309
855.1521499909986
855.1682292776463
855.1938662921971
855.2322394294533
855.1737971406374
855.2146328739277
855.1928759572158
855.19632104953
855.3548190844996
855.3087716865617
855.2526992700722
855.2912236622715
855.3463917918622
855.4249636499706
855.3658148565902
855.4173938447383
855.4110907944089
855.4747874140369
855.3768898350677
855.4418488162376
855.473773164205
855.52102084306
855.4872560504305
855.4705818116537
855.5248392074919
855.5288158362196
855.5875999096795
855.5958164957153
855.5991577105151
855.5848594900516
855.5788479562524
855.604808545172
855.6718660605346
855.6478973922503
855.7487355757764
855.7619412627894
855.6644278883991
855.7100431211412
855.7787250348704
855.6996888276987
855.7727346629994
855.7970093516645
855.7904184000864
855.8310727067555
855.864754696407
855.7924631057098
855.8630699950866
855.8758325686806
855.8489927500395
855.9399689451467
855.903285616467
855.9296842650742
855.9352386031672
855.9948934479521
855.9966762753794
856.0246406049988
856.0100654045659
856.038314340017
856.0407755501654
856.0882172476115
856.1212922087095
856.1724955095434
856.1282611238112
856.1255434889555
856.1200740946036
856.2044419282153
856.1909576105924
856.1574302854767
856.2351517618578
856.2162106603981
856.2527503813516
856.2536049289745
856.2871979069889
856.343695536488
856.3265689600773
856.2918997603527
856.3474816692667
856.3331849232502
856.3869207188786
856.3130988573871
856.4650749872333
856.3390007880656
856.4385986415693
856.4267336534224
856.4378320335284
856.4871199416144
856.496949567914
856.4912462845309
856.4930306944489
856.5319164798143
856.5522147393965
856.5885121338487
856.5872601626513
856.6191078114473
856.6663401114613
856.6541050732327
856.6489562899427
856.6528244137786
856.6803034616445
856.6396471153871
856.7671535788797
856.6635316877957
856.7538969043819
856.7073616962659
856.7782446813563
856.7464106485136
856.7967146108367
856.7600685219055
856.8297344375595
856.8525940316191
856.8955611888057
856.8352927447155
856.8998759443076
856.9304261925489
856.8672595880763
856.9404317493138
856.8979317948433
856.9736663633335
856.9156982558455
857.0073297045503
857.007110910226
857.0148040423383
856.975396027731
857.0431627025009
857.0816720165692
857.0936471076602
857.1095901249047
857.127650115431
857.1529958748162
857.209729459121
857.1941991763638
857.2266310427108
857.1560609199137
857.2054296288057
857.264655557079
857.1818411516967
857.289933850763
857.2596948074416
857.2577044401613
857.3245102231269
857.2925844537002
857.31761788112
857.3537700010364
857.3485745170779
857.3864734757752
857.370030285433
857.4094161974857
857.3749762277457
857.4123579103085
857.4430491690485
857.3772410909047
857.468127509721
857.5147156105564
857.5371481182708
857.4852331957875
857.5558395705792
857.6602258631614
857.5932313798437
857.5349165539418
857.5965812131581
857.5242731369651
857.6560969685096
857.6036996639698
857.6641999521182
857.7175796020391
857.6773013505054
857.6869844578982
857.7382713333084
857.7545030601233
857.8212364567105
857.7456620383002
857.7145590815927
857.7827950009563
857.7886055273765
857.8129774477948
857.8657354391454
857.9512521390486
857.9155822369182
857.9439373826547
857.8447341312445
857.8693116342239
857.9723181810031
857.9864977880122
857.9402050487917
857.9546715408868
857.9840008959515
857.9882567298163
858.0708991124053
858.0584843001599
857.9995365061376
858.0900244608637
858.1157425584829
858.1271941988492
858.1157845400365
858.13661433532
858.180461904539
858.1241687312151
858.2305948361441
858.1886648134905
858.1901388640446
858.2606019302048
858.2688611137834
858.334307799197
858.2193368051027
858.268973807315
858.3647212506463
858.3316329270802
858.3785100095326
858.3976263349427
858.3445225094858
858.4022798719838
858.4172909645401
858.3646363296435
858.4533488931169
858.4722192782258
858.394801670364
858.5058628740119
858.5209775545774
858.5174852279915
858.4916049745013
858.5923824720015
858.5428777219681
858.6136877841088
858.5380973878626
858.6180188959413
858.632329611622
858.6317298055419
858.6587658969851
858.681296025919
858.6964181493063
858.7372582348382
858.6840536920384
858.7522769594912
858.7359974059989
858.7658909916358
858.7311705378106
858.8068935383874
858.8779758461412
858.879997050166
858.8622492389178
858.8432815495177
858.804871844475
858.9003520920903
858.8950851028984
858.8869710251812
858.9640841116823
858.9846283915494
859.0425464757856
859.0031985941334
859.0093982315395
859.077341803047
859.0541390692907
859.0974859215228
858.9708749874404
859.0477718620626
859.1269301722481
859.1294531663597
859.1525791348719
859.153113827831
859.1060592156977
859.1715838479146
859.236479995279
859.1872985209919
859.2744691619735
859.2411277641203
859.267681041138
859.2989011974794
859.2709246896114
859.2974163366434
859.3029312750944
859.2993021588228
859.369206181661
859.391818362362
859.3901365576172
859.4101838751633
859.3765362642184
859.334857289394
859.4247511247319
859.4200272216398
859.4773870701864
859.4459276331148
859.5071737057203
859.5074759263503
859.5309554429464
859.5032118281712
859.5905051583914
859.5150869850488
859.6252376709092
859.5923626678807
859.5694950669481
859.6818873399314
859.685591205405
859.6880463581615
859.6961288182817
859.6715502485747
859.733089686201
859.7760851488238
859.7902400531576
859.7724005066237
859.7998136197297
859.8217395630203
859.8526850116232
859.797854942317
859.9402299962993
859.798012997508
859.883180660736
859.9251716632222
859.987648916145
859.9342298077082
859.9234437032924
859.9885192076549
859.944923877306
860.0116800090492
860.0585496738106
859.98506761683
860.0407106443022
859.9719899121558
860.0871604779336
860.061225367235
860.1159984435932
860.1002885963669
860.1466591744428
860.1923405262918
860.1458550469137
860.2105393540713
860.2098227340917
860.2012696832691
860.205287591456
860.2036339584063
860.3071695448738
860.2310072935243
860.2833762592035
860.3152395106022
860.2918328157829
860.3287865763808
860.3159627106008
860.3070029141406
860.3782560766472
860.4111759178697
860.4404032552453
860.4711156907679
860.4110860593611
860.4479657167496
860.434751167169
860.500903765646
860.4531946159997
860.5374085719651
860.5322427144924
860.5043188345797
860.6133171484177
860.5385847368614
860.6438229748577
860.5832188257871
860.6394831427413
860.5907543951901
860.6620297620616
860.7144301514605
860.6887513103886
860.6851325395994
860.7810804751377
860.7517782219
860.720884566635
860.7612701549209
860.7675621108913
860.8348525274645
