RCRB,Distance u-s1,Distance u-s2,Alpha min,Alpha mean,Alpha max
644.426683354716,1385.9048944734309,31.705321874220196,9.794960278974717,23.223141900406723,79.21929187554076
638.0308914795277,1386.4227434076995,31.70524202079517,9.84585097720903,23.27149550200589,79.26894398732658
631.7356536664945,1386.941233356555,31.70577398765156,9.896688960183576,23.319697073041112,79.3180263290605
625.5366312249222,1387.4603815969663,31.705694066746297,9.947457537181533,23.367731298535404,79.36652899906966
619.4341809564775,1387.9801592491754,31.706225969811893,9.998173000419875,23.41561679969634,79.41447990991784
613.4247555911876,1388.5005721040877,31.70645190467614,10.048822108463852,23.463341898413812,79.46187341247328
607.5064018592449,1389.0216238581897,31.70637186939642,10.099405645724385,23.510909108790976,79.50871916121577
601.6790232497738,1389.5432879771768,31.70690366434377,10.149935453377918,23.558332347996576,79.55503912589228
595.9386943204568,1390.065579303487,31.70682354450332,10.200394376072051,23.605595798034177,79.60082282795928
590.2853783896018,1390.5884693242829,31.707049315882877,10.250794365753265,23.65271343889473,79.64609216700117
584.7172642442102,1391.111964141192,31.707580985963382,10.30113632803492,23.69968775521729,79.6908561202042
579.2312405930882,1391.6360681849114,31.707500726318727,10.351406519173057,23.74650637642214,79.73510763054234
573.8277694021534,1392.160753262439,31.708032305333173,10.401622029009623,23.79318838893986,79.7788736880237
568.5038370751859,1392.68602396432,31.708257889291755,10.451769043002585,23.839721259003035,79.8221467068234
563.2578434922443,1393.211886381463,31.708177474167833,10.501848320091087,23.886107177932026,79.86493480601443
558.0898386327643,1393.738310915247,31.708708903922822,10.551872365065654,23.932360561033395,79.90725987914986
552.996452114154,1394.2653149542512,31.708628376486306,10.601823177545983,23.97846440320215,79.94910879211099
547.9777825919938,1394.7928692370447,31.70885374149011,10.651713349375433,24.024433179814316,79.99050342807686
543.0323409326676,1395.3209796889014,31.7093850066024,10.701543771264815,24.07026903448139,80.03145106294272
538.1574619725129,1395.8496501621867,31.709304298250377,10.751300132110735,24.115958806417744,80.0719430350393
533.3536888606371,1396.3788531720998,31.709835444657372,10.801000320708981,24.161522182185102,80.11200610903687
528.6184349632305,1396.90859359857,31.71006056675418,10.850629933021478,24.20694582908982,80.15163107935733
523.9503798739717,1397.4388763436705,31.70997966271625,10.900189740335838,24.252231715456315,80.1908249170852
519.3496923597496,1397.9696740855643,31.710510619417875,10.949692827266048,24.297394586838937,80.22960878405947
514.8134435505627,1398.501001812731,31.710429576201562,10.999120436472566,24.34241652319015,80.26796807330737
510.3418402255873,1399.032831366987,31.71065442586752,11.048485759690273,24.387312358893908,80.3059240424838
505.9336518599946,1399.565167937521,31.711185176303424,11.097789706868848,24.432084117843097,80.34348335566057
501.58657278115476,1400.0980174391775,31.711103912147713,11.147017332930833,24.476717749145976,80.38063532121737
497.3012083637504,1400.6313493527964,31.71163451651666,11.19618738260622,24.521233692522436,80.41740714035357
493.0753163306056,1401.165170724607,31.711859069366735,11.245284846493044,24.565617735805574,80.45378762861627
488.90780294272986,1401.6994865538322,31.711777568854345,11.294310476879318,24.60987164225764,80.48978274398749
484.79892973555917,1402.23426723697,31.71230794262686,11.343278019154829,24.654010741760423,80.52541405241122
480.7461267069311,1402.769530109706,31.712226276271696,11.392167883078766,24.698016042226936,80.56066482363681
476.7496871252185,1403.3052465122605,31.71245050254257,11.440993883637354,24.741902821531536,80.59555607546245
472.8085901156998,1403.8414205223175,31.71298063024637,11.489756939392493,24.785673026745297,80.6300940637667
468.9208195940621,1404.3780590803005,31.712898702160647,11.538441514330964,24.829311742273852,80.66426614098222
465.08703445933133,1404.9151316048583,31.713428657290315,11.587067155909173,24.872840130812087,80.69809991377385
461.3052691844334,1405.4526447824178,31.713652533825236,11.635618279599507,24.916243239576776,80.7315828161287
457.5746148803124,1405.990603396238,31.71357032926177,11.684095629009962,24.9595226726083,80.76472001184031
453.89541133045265,1406.5289786029698,31.714100014124938,11.732513549397302,25.00269420948549,80.79753291445205
450.2653773000385,1407.0677867231466,31.714017616652274,11.780851692409192,25.04573793968003,80.83000330233222
446.68520264246837,1407.6069992459852,31.71454711148859,11.829130088509741,25.08867538376701,80.86215864847621
443.15306709404354,1408.1466219062418,31.714770511088027,11.87733277960865,25.13149108583888,80.89398528858527
439.6681600945601,1408.6866587179534,31.71468781224186,11.925460537800388,25.174186671103854,80.92548847037514
436.2308644139278,1409.2270820259866,31.715217010974786,11.97352806903224,25.216778151932196,80.95668930484601
432.8394384941216,1409.767896929328,31.71544010482624,12.021519206593604,25.25924993352313,80.98757428072908
429.4931259253316,1410.3091080196664,31.715357089361397,12.069434712411349,25.30160348762625,81.01814789985909
426.19233239252435,1410.850686504917,31.71588597798632,12.117289539348981,25.34385511587583,81.04843177836766
422.93501283893323,1411.3926504006872,31.71580274428736,12.165062523136612,25.38598390095418,81.07840583806387
419.7218988280657,1411.934968589795,31.71633141732416,12.212774526664958,25.428012128884323,81.10809811295492
416.551368703696,1412.4776478068352,31.716553966590038,12.260409009055405,25.469923638691398,81.13749375507679
413.4227486172597,1413.0206936042389,31.71647039225943,12.307966714933228,25.511719884179136,81.16659722095139
410.3364800798264,1413.5640758247062,31.716998729731248,12.35546299187223,25.55341750196229,81.19543025383605
407.29064209685686,1414.1078121936575,31.716914918823196,12.402876194290574,25.594994959399973,81.22397162177009
404.28569591452964,1414.6518734615038,31.71713700352886,12.45022172737945,25.63646899324699,81.25224329243485
401.321013207418,1415.196263658013,31.717664990411947,12.49750051021432,25.67784115411692,81.28024956970502
398.39510445277904,1415.7409903650398,31.717580813992676,12.544695481203801,25.71909465256485,81.30797451194013
395.50874120569483,1416.28602247214,31.718108560454613,12.591828296191004,25.76025249565246,81.33544660942698
392.6604634362105,1416.8313669187278,31.71833015591505,12.638881832448899,25.801297906361704,81.36265023257309
389.84971016648456,1417.3770279899725,31.718245599943746,12.685856843968518,25.842232180927596,81.38958901296841
387.0769765987391,1417.922976619079,31.71877297163641,12.732769275725621,25.883072442029373,81.41628477981338
384.3405100086781,1418.46923021532,31.71868815422374,12.779596696590659,25.923796388945778,81.44271553303817
381.64082187020375,1419.015759581999,31.718909231736355,12.82635513714121,25.964421182802482,81.46890297708887
378.9773908962015,1419.5625686057606,31.71943621374001,12.873045499338696,26.004948298253158,81.49485104883871
376.34886479485886,1420.1096652667925,31.719350992560816,12.919650136965835,26.045360285435454,81.52054279516757
373.7560528812465,1420.6570182213425,31.71987770700946,12.966191511936357,26.08568091419491,81.54600738479435
371.1976263342909,1421.204633593528,31.720098244907636,13.012651930938926,26.125892674412473,81.57122775914775
368.67312054673243,1421.7525170413967,31.720012605596736,13.059032141643055,26.165996775198483,81.59620717866423
366.1830778180151,1422.300638560233,31.72053890607799,13.105348683623602,26.20601096375575,81.6209681999101
363.72588198364343,1422.8490153165724,31.720452978643568,13.151578370422735,26.245912001766044,81.64548717383518
361.30208995974846,1423.3976186077257,31.720672947447213,13.197737806683724,26.285717585420123,81.66978614044561
358.91127083374084,1423.9464524870561,31.7211988212324,13.24382790718484,26.325429102897367,81.69386862546375
356.55218321699823,1424.4955241786124,31.72111245130636,13.28983046509824,26.365028492764832,81.7177168432595
354.2256727569582,1425.044802656099,31.72163803156055,13.335768709208358,26.40454020383379,81.7413602700486
