RCRB,Distance u-s1,Distance u-s2,Alpha min,Alpha mean,Alpha max
19.33162151481049,904.6936016133341,29.56775512848749,155.7149333424288,155.7149333424288,155.7149333424288
19.34630960986867,905.2731145857563,29.567942544476203,155.630651860031,155.630651860031,155.630651860031
19.36107488820182,905.8538200279746,29.567823875032023,155.54655867439027,155.54655867439027,155.54655867439027
19.375917283715186,906.4356805988416,29.568317191918723,155.46267869588328,155.46267869588328,155.46267869588328
19.390835253514194,907.0187109861847,29.568198388323058,155.37898022993642,155.37898022993642,155.37898022993642
19.40582869177812,907.6028712414778,29.568385542236676,155.29548817301932,155.29548817301932,155.29548817301932
19.42089736000651,908.188164834511,29.568878661428386,155.2122010228812,155.2122010228812,155.2122010228812
19.43603964925128,908.7745900138392,29.568759646604004,155.12909555872483,155.12909555872483,155.12909555872483
19.45125599820215,909.362111247435,29.569252626325113,155.04620423404273,155.04620423404273,155.04620423404273
19.46654476565082,909.950726816144,29.569439497373214,154.96350373379804,154.96350373379804,154.96350373379804
19.48190565426028,910.540439981667,29.56932025702882,154.88099239348216,154.88099239348216,154.88099239348216
19.497338664657978,911.1312111759992,29.569813016788427,154.79869562385278,154.79869562385278,154.79869562385278
19.512842002030087,911.7230548432597,29.56969361860258,154.71658087012037,154.71658087012037,154.71658087012037
19.528415713785755,912.3159338066222,29.569880178235685,154.6346736693329,154.6346736693329,154.6346736693329
19.544059477737598,912.909848224502,29.570372704946585,154.5529724182284,154.5529724182284,154.5529724182284
19.559771497261483,913.5047979345345,29.57025305880827,154.47145327969457,154.47145327969457,154.47145327969457
19.575552400453663,914.1007477933215,29.57074542163275,154.3901494980852,154.3901494980852,154.3901494980852
19.59140032053624,914.6976955354301,29.5709316504641,154.30903708155373,154.30903708155373,154.30903708155373
19.607314910009777,915.2956435940748,29.570811743357893,154.2281143382509,154.2281143382509,154.2281143382509
19.62329633722093,915.8945541953466,29.571303850761836,154.14740728742348,154.14740728742348,154.14740728742348
19.63934250733229,916.4944410715437,29.57118376125046,154.06688251106553,154.06688251106553,154.06688251106553
19.655453595315674,917.0952660408793,29.571369633332623,153.98656607409032,153.98656607409032,153.98656607409032
19.671629267055074,917.6970301443686,29.571861471589756,153.9064563928925,153.9064563928925,153.9064563928925
19.687867501829942,918.2997345251794,29.571741098143367,153.82652901595966,153.82652901595966,153.82652901595966
19.704169110337265,918.903340891423,29.57223274994357,153.74681786684698,153.74681786684698,153.74681786684698
19.720532043214813,919.5078510695348,29.572418241486506,153.66729842170875,153.66729842170875,153.66729842170875
19.73695586497715,920.1132641486834,29.57229757205597,153.58796888722648,153.58796888722648,153.58796888722648
19.75344095389594,920.7195442164999,29.572788931798062,153.5088558905217,153.5088558905217,153.5088558905217
19.769984863104035,921.3267039364108,29.572668057614298,153.42992514838716,153.42992514838716,153.42992514838716
19.786588593633347,921.934705932098,29.573159216627097,153.35121108919512,153.35121108919512,153.35121108919512
19.803249913483395,922.5435514647688,29.573344200218205,153.27268876954247,153.27268876954247,153.27268876954247
19.819968380862562,923.153240437918,29.57322300735065,153.1943564189524,153.1943564189524,153.1943564189524
19.8367445088896,923.763736794114,29.573713852366442,153.11624100356056,153.11624100356056,153.11624100356056
19.85357591598748,924.3750393919308,29.573898513481904,153.03831726719272,153.03831726719272,153.03831726719272
19.870462195896735,924.9871510327521,29.573776988482763,152.96058352670357,152.96058352670357,152.96058352670357
19.887403914091028,925.6000331255289,29.574267507585116,152.88306687597577,152.88306687597577,152.88306687597577
19.904398247500694,926.2136990576417,29.57414575421794,152.80573223043427,152.80573223043427,152.80573223043427
19.921446551654505,926.8281126023368,29.574636048942462,152.72861481234784,152.72861481234784,152.72861481234784
19.938546249616156,927.4432727669763,29.574820143626546,152.6516889713843,152.6516889713843,152.6516889713843
19.955696926914868,928.0591828266562,29.57469803611391,152.57495303998454,152.57495303998454,152.57495303998454
19.972899299192754,928.6758026747581,29.575187983677143,152.4984344035459,152.4984344035459,152.4984344035459
19.99015031830478,929.2931486826183,29.57506563302415,152.42209756138337,152.42209756138337,152.42209756138337
20.00745074405098,929.9111813873035,29.57524924750616,152.34596997523553,152.34596997523553,152.34596997523553
20.024800200312896,930.5299016992692,29.575738833424808,152.27005005048923,152.27005005048923,152.27005005048923
20.042195866273474,931.149312264382,29.575616108755828,152.19431170968758,152.19431170968758,152.19431170968758
20.059639474547787,931.769374306757,29.576105446599282,152.11879084627915,152.11879084627915,152.11879084627915
20.07712812310076,932.390088430948,29.576288561635,152.04346122931577,152.04346122931577,152.04346122931577
20.09466136791762,933.011457049758,29.576165449021598,151.9683211671326,151.9683211671326,151.9683211671326
20.11224028583506,933.633441632647,29.576654404660655,151.89339863089972,151.89339863089972,151.89339863089972
20.129861326398487,934.2560575066531,29.576531027379275,151.81865728417787,151.81865728417787,151.81865728417787
20.147525590782905,934.8792647215648,29.57671361518902,151.74412510816853,151.74412510816853,151.74412510816853
20.16523274594845,935.5030664365128,29.57720217670723,151.66980058111952,151.66980058111952,151.66980058111952
20.18297954742828,936.1274631373642,29.577078390342905,151.59565693548646,151.59565693548646,151.59565693548646
20.200768257956515,936.7524169037725,29.577566681568108,151.52173083316558,151.52173083316558,151.52173083316558
20.21859559791846,937.377929252908,29.57774872361389,151.44799545124863,151.44799545124863,151.44799545124863
20.23646111915512,938.0040021281325,29.57762451600498,151.37444908742555,151.37444908742555,151.37444908742555
20.254366326061096,938.630597241713,29.57811239009074,151.30112025144712,151.30112025144712,151.30112025144712
20.272307102180427,939.2577288014803,29.577987895076305,151.22797177839692,151.22797177839692,151.22797177839692
20.290285009443895,939.8853581559343,29.57816936708272,151.15503222085022,151.15503222085022,151.15503222085022
20.308299748857173,940.5134883554657,29.578656813516293,151.08230005688569,151.08230005688569,151.08230005688569
20.326347649268886,941.1421200434878,29.578531876060026,151.00974791066432,151.00974791066432,151.00974791066432
20.34443161340635,941.7712152356725,29.57901902995868,150.93741317507482,150.93741317507482,150.93741317507482
20.362547947977447,942.4007763859034,29.579199911759545,150.86526844595113,150.86526844595113,150.86526844595113
20.380696217439926,943.0308038330539,29.579074519873085,150.7933119743103,150.7933119743103,150.7933119743103
20.398878467266343,943.6612596107324,29.579561224612547,150.72157280476995,150.72157280476995,150.72157280476995
20.417090000278797,944.2921595985091,29.579435523737807,150.65001304575725,150.65001304575725,150.65001304575725
20.435332936869244,944.9234650863292,29.579615790678034,150.578661771818,150.578661771818,150.578661771818
20.453607048127186,945.5551782950515,29.58010203318067,150.50751743895134,150.50751743895134,150.50751743895134
20.471908219542456,946.1873007378365,29.57997585666642,150.4365520953273,150.4365520953273,150.4365520953273
20.490240136961916,946.8197934025168,29.58046178630927,150.36580382416614,150.36580382416614,150.36580382416614
20.508598674819368,947.4526599032681,29.580641418962387,150.29524465718237,150.29524465718237,150.29524465718237
20.526983487432123,948.0859001589426,29.580514755807666,150.22487283782516,150.22487283782516,150.22487283782516
20.545397323389675,948.7194775254776,29.581000202867486,150.15471797345492,150.15471797345492,150.15471797345492
20.563834815406512,949.353406419642,29.580873207936115,150.0847413544759,150.0847413544759,150.0847413544759
20.58230026892552,949.9876491925805,29.58135832708255,150.0149815580068,150.0149815580068,150.0149815580068
20.600789248872783,950.6222075356567,29.58153713678817,149.9454101793258,149.9454101793258,149.9454101793258
20.61930154345627,951.2570831681603,29.581409634746393,149.87602552733713,149.87602552733713,149.87602552733713
20.637840408094366,951.8922384548787,29.581894251999604,149.80685749698537,149.80685749698537,149.80685749698537
20.656401241117702,952.5276748273305,29.58207255045267,149.73787745309633,149.73787745309633,149.73787745309633
20.67498393479277,953.163395108522,29.58194452936417,149.66908374530945,149.66908374530945,149.66908374530945
20.693592078982142,953.799360297588,29.582428632780527,149.60050641361352,149.60050641361352,149.60050641361352
20.712219680860645,954.4355867708139,29.582300259074295,149.53210605679882,149.53210605679882,149.53210605679882
20.730872176640638,955.0720351686782,29.58278401372067,149.46392190369835,149.46392190369835,149.46392190369835
20.749544740305744,955.7087087774757,29.582961435354328,149.39592501518013,149.39592501518013,149.39592501518013
20.7682374504828,956.3456098552825,29.58283252290239,149.32811372880514,149.32811372880514,149.32811372880514
20.786954569775606,956.9826994020946,29.58331574356641,149.26051840039446,149.26051840039446,149.26051840039446
20.805689719385704,957.6199939877749,29.58318646544445,149.19309916833217,149.19309916833217,149.19309916833217
20.82444736913419,958.2574549514488,29.583363160681465,149.1258864521492,149.1258864521492,149.1258864521492
20.843227992538846,958.8950836626846,29.583845836442823,149.05887869883307,149.05887869883307,149.05887869883307
20.862026434010996,959.5328848502079,29.58371599933553,148.9920465235867,148.9920465235867,148.9920465235867
20.8808495769597,960.1708185927271,29.584198304303772,148.925429835518,148.925429835518,148.925429835518
20.89969225954959,960.8088869553095,29.5843742558354,148.8589990747629,148.8589990747629,148.8589990747629
20.918555057951785,961.4470934299088,29.584243849753094,148.7927526332956,148.7927526332956,148.7927526332956
20.93744356104041,962.0853994551127,29.584725590464924,148.72672138205326,148.72672138205326,148.72672138205326
20.95635086277177,962.7238220958144,29.584594797778127,148.66086473927086,148.66086473927086,148.66086473927086
20.97528280155698,963.3623211564444,29.584769980175114,148.59521357014623,148.59521357014623,148.59521357014623
20.99424050623578,964.0009002028968,29.585251144753883,148.52976640873328,148.52976640873328,148.52976640873328
21.013218585411867,964.6395617484583,29.585119763654316,148.4644932226547,148.4644932226547,148.4644932226547
21.03222576222299,965.2782680441092,29.585600537827567,148.39943468672624,148.39943468672624,148.39943468672624
21.051256738873423,965.9170216623602,29.585774935360654,148.33456068916007,148.33456068916007,148.33456068916007
21.07031280084085,966.55582389418,29.585642954105047,148.2698695585089,148.2698695585089,148.2698695585089
21.089401218561992,967.1946380247814,29.586123133231382,148.20539272375476,148.20539272375476,148.20539272375476
21.108514712918346,967.8334799227856,29.585990745640146,148.1410888354104,148.1410888354104,148.1410888354104
21.12766088528651,968.472311604474,29.586164334545504,148.0769893283644,148.0769893283644,148.0769893283644
21.146841745359666,969.111135729783,29.58664390775784,148.01309271742016,148.01309271742016,148.01309271742016
21.166051934729143,969.7499557301799,29.58651090139162,147.94936844119894,147.94936844119894,147.94936844119894
21.185302295937486,970.388731927705,29.586990063829838,147.88585778653885,147.88585778653885,147.88585778653885
21.20458763255842,971.0274684743305,29.587162827977174,147.8225301375433,147.8225301375433,147.8225301375433
21.223910269715432,971.6661684542606,29.587029191002742,147.75938390129525,147.75938390129525,147.75938390129525
21.243279376454844,972.3047926517753,29.587507729010298,147.69645090371105,147.69645090371105,147.69645090371105
21.262687544018824,972.9433581364473,29.587373666421175,147.63368912520812,147.63368912520812,147.63368912520812
21.282144344089012,973.5818267020887,29.587545583343548,147.57113047722913,147.57113047722913,147.57113047722913
21.30165289989411,974.2202025884588,29.588023484786042,147.50877354530957,147.50877354530957,147.50877354530957
21.321208025512444,974.8584873302617,29.587888774528416,147.4465871480889,147.4465871480889,147.4465871480889
21.340822870397947,975.4966431570485,29.58836624683128,147.38461331049638,147.38461331049638,147.38461331049638
21.360492424519794,976.1346733273429,29.588537298875494,147.32282083449408,147.32282083449408,147.32282083449408
21.38022011261997,976.7725814736334,29.588401929747445,147.26120816342458,147.26120816342458,147.26120816342458
21.400017003339343,977.4103285583483,29.588878747407442,147.19980760763323,147.19980760763323,147.19980760763323
21.419875576872947,978.047932122664,29.588742933087044,147.13857646411643,147.13857646411643,147.13857646411643
21.4398101981446,978.6853535343134,29.589219309662838,147.0775571403772,147.0775571403772,147.0775571403772
21.459815871620318,979.3225971587984,29.589389252491095,147.01671813927672,147.01671813927672,147.01671813927672
21.47989646428968,979.9596653627607,29.5892527615283,146.95605786976773,146.95605786976773,146.95605786976773
21.500063871394502,980.5965199567091,29.58972846641753,146.89560896689076,146.89560896689076,146.89560896689076
21.52031293707544,981.2331650097831,29.589897730995016,146.83533972173097,146.83533972173097,146.83533972173097
21.5406475874146,981.8696029525202,29.58976055285088,146.77524855153627,146.77524855153627,146.77524855153627
21.561079930160588,982.5057976915,29.59023557435482,146.71536834451427,146.71536834451427,146.71536834451427
21.581601677048642,983.1417645120375,29.590097931911373,146.65565562760182,146.65565562760182,146.65565562760182
21.602227989043126,983.7774657530878,29.590572494355644,146.59615349693456,146.59615349693456,146.59615349693456
21.62295297748389,984.4129062033339,29.590740602480867,146.53682993676884,146.53682993676884,146.53682993676884
21.643780017041077,985.0480870981958,29.590602256326378,146.47768333213037,146.47768333213037,146.47768333213037
21.66472070573915,985.6829728023366,29.59107611801304,146.418746878535,146.418746878535,146.418746878535
21.68576545164372,986.3175796786542,29.590937296087496,146.35997671911193,146.35997671911193,146.35997671911193
21.706925204636715,986.9518695757007,29.591104457651735,146.30140600309107,146.30140600309107,146.30140600309107
21.7282021687633,987.5858464103726,29.591577610260146,146.24303334776883,146.24303334776883,146.24303334776883
21.749588270311914,988.219513764337,29.591438066419972,146.18482624304616,146.18482624304616,146.18482624304616
21.771096394439706,988.8528338821666,29.59191073936422,146.12682842426736,146.12682842426736,146.12682842426736
21.792717353335092,989.485810451818,29.59207693982869,146.06900730982665,146.06900730982665,146.06900730982665
21.814451142264772,990.1184474096059,29.591936664358208,146.01136140533453,146.01136140533453,146.01136140533453
21.836305385429476,990.7507065036763,29.592408610557356,145.95392426629653,145.95392426629653,145.95392426629653
21.858266043172787,991.3826048183239,29.592267843351298,145.89665139582968,145.89665139582968,145.89665139582968
21.880339130816783,992.0141061548019,29.592433060161927,145.8395764727334,145.8395764727334,145.8395764727334
21.902521383748585,992.6452135657962,29.592904270020004,145.78269810055977,145.78269810055977,145.78269810055977
21.924799069153195,993.2759310939216,29.592762753074627,145.72598327007174,145.72598327007174,145.72598327007174
21.947178388217555,993.906220361029,29.59323346628801,145.66947632446144,145.66947632446144,145.66947632446144
21.969643703211023,994.5360864344715,29.593397686138513,145.61314421894338,145.61314421894338,145.61314421894338
21.99218793442525,995.1655314593573,29.59325541276998,145.55698541305998,145.55698541305998,145.55698541305998
22.014810783919714,995.7945201077134,29.593725372466515,145.50103402174767,145.50103402174767,145.50103402174767
22.037491161582352,996.4230685512489,29.59358258719801,145.44524485984394,145.44524485984394,145.44524485984394
22.060226587285044,997.051139607138,29.593745790078977,145.38965201733677,145.38965201733677,145.38965201733677
22.08300576798417,997.6787387550777,29.59421498692064,145.33425420996542,145.33425420996542,145.33425420996542
22.10580761311861,998.3058669172352,29.594071427596432,145.279017802787,145.279017802787,145.279017802787
22.128629476956505,998.932489269506,29.594540110929547,145.223987894355,145.223987894355,145.223987894355
22.15144877776484,999.558608776036,29.59470228203108,145.1691308547071,145.1691308547071,145.1691308547071
22.174251215461553,1000.1842305903597,29.594557938368265,145.11444528054696,145.11444528054696,145.11444528054696
22.197028777627406,1000.8093161968736,29.59502584331347,145.05996560636345,145.05996560636345,145.05996560636345
22.21975541618104,1001.4338834104736,29.594880972826015,145.00564606873724,145.00564606873724,145.00564606873724
22.242422439905834,1002.0578964143741,29.595042092312024,144.95152125015693,144.95152125015693,144.95152125015693
22.265014114306208,1002.6813581732447,29.59550920869347,144.89758979082293,144.89758979082293,144.89758979082293
22.287506955290137,1003.3042726478556,29.5953635394347,144.84381767521285,144.84381767521285,144.84381767521285
22.309895023009158,1003.926603811333,29.595830125606046,144.79025056523867,144.79025056523867,144.79025056523867
22.33215583973121,1004.548355667688,29.595990179544906,144.73685437524108,144.73685437524108,144.73685437524108
22.354275661552926,1005.1695309184041,29.595843702309473,144.68362763124404,144.68362763124404,144.68362763124404
22.37624794075024,1005.79009529824,29.596309483698622,144.6306053641605,144.6306053641605,144.6306053641605
22.398051250061176,1006.4100643927649,29.59616246132015,144.57774109693457,144.57774109693457,144.57774109693457
22.41968402273704,1007.0294024358996,29.596627703072734,144.52508087637554,144.52508087637554,144.52508087637554
22.44112990721897,1007.6481138218011,29.5967864014827,144.4725903274168,144.4725903274168,144.4725903274168
22.46238179760344,1008.2662016185488,29.596638556050465,144.42026800564298,144.42026800564298,144.42026800564298
22.483440575550137,1008.8836305449621,29.597102978711796,144.36814916842044,144.36814916842044,144.36814916842044
22.504295310684398,1009.5004037422532,29.597260852359017,144.31619921129771,144.31619921129771,144.31619921129771
22.524944575079292,1010.116526587524,29.597112174571354,144.2644167891567,144.2644167891567,144.2644167891567
22.545395273118192,1010.7319626556614,29.59757576920364,144.21283727299917,144.21283727299917,144.21283727299917
22.56564024804528,1011.3467294434628,29.59742653124193,144.16141364575833,144.16141364575833,144.16141364575833
22.58569313075942,1011.9607896944448,29.597889569623565,144.11019248569852,144.11019248569852,144.11019248569852
22.60555272531937,1012.5741488720073,29.598046047753837,144.05913898102537,144.05913898102537,144.05913898102537
22.62522731086468,1013.1868104522679,29.597895963253617,144.0082517285796,144.0082517285796,144.0082517285796
22.644733887306792,1013.79873926051,29.598358159409724,143.95756640815324,143.95756640815324,143.95756640815324
22.664073652250806,1014.4099531191903,29.598207505120918,143.90703563917023,143.90703563917023,143.90703563917023
22.683266730065856,1015.0204147123765,29.59836284747781,143.85669505813178,143.85669505813178,143.85669505813178
22.702327668172963,1015.6301298652193,29.598824192413606,143.80654347778645,143.80654347778645,143.80654347778645
22.721263040773852,1016.2391018242159,29.59867267812625,143.75654559836136,143.75654559836136,143.75654559836136
22.740099650633184,1016.8472947068383,29.599133451523173,143.70674862948187,143.70674862948187,143.70674862948187
22.758845340650463,1017.4547140842443,29.599287646280793,143.65711729558214,143.65711729558214,143.65711729558214
22.777517079734366,1018.0613635208175,29.59913526202976,143.60765022327288,143.60765022327288,143.60765022327288
22.796140616984765,1018.6672079656407,29.59959516972592,143.55838350661014,143.55838350661014,143.55838350661014
22.81472076178159,1019.2722642530035,29.59944220076673,143.5092691335732,143.5092691335732,143.5092691335732
22.83328324130978,1019.8764968112273,29.599595231805655,143.46034321767624,143.46034321767624,143.46034321767624
22.85184504881162,1020.4799121836082,29.60005426630281,143.4116046251232,143.4116046251232,143.4116046251232
22.870411891671715,1021.0825120993522,29.599900414055202,143.36301753582242,143.36301753582242,143.36301753582242
22.88901215910621,1021.6842621175585,29.600358862274582,143.31462978227165,143.31462978227165,143.31462978227165
22.90764988876707,1022.2851675556963,29.60051071553706,143.26640562071432,143.26640562071432,143.26640562071432
22.926338637920978,1022.8852317251784,29.60035597192715,143.2183436949483,143.2183436949483,143.2183436949483
22.945101254771785,1023.4844197808326,29.60081353379925,143.1704805067376,143.1704805067376,143.1704805067376
22.963934695890796,1024.0827497289965,29.600658191526154,143.1227675132038,143.1227675132038,143.1227675132038
22.982859814555376,1024.6801862066234,29.60080885227398,143.07524123444648,143.07524123444648,143.07524123444648
23.001886278580635,1025.27673516293,29.601265518265276,143.02790053914762,143.02790053914762,143.02790053914762
23.02101036918283,1025.8723977644554,29.60110927182782,142.9807091339645,142.9807091339645,142.9807091339645
23.040254199789093,1026.467143282954,29.601565337763688,142.9337155546725,142.9337155546725,142.9337155546725
23.059611627985866,1027.0609729341095,29.601714792090075,142.88688344423275,142.88688344423275,142.88688344423275
23.079087519317167,1027.6538923312978,29.601557632581148,142.84021156726442,142.84021156726442,142.84021156726442
23.098697125728794,1028.245868121186,29.602012791574477,142.79373687630752,142.79373687630752,142.79373687630752
23.118426936239022,1028.8369153188974,29.601855019612024,142.74741014323527,142.74741014323527,142.74741014323527
23.13829037025178,1029.4270019666544,29.602003253017454,142.70126841531314,142.70126841531314,142.70126841531314
23.15828859689988,1030.0161315247533,29.602457495884842,142.65531048685926,142.65531048685926,142.65531048685926
23.178408924217482,1030.604306818157,29.602298799759634,142.60949969189758,142.60949969189758,142.60949969189758
23.198666926513717,1031.1914973129924,29.602752428208934,142.5638851157774,142.5638851157774,142.5638851157774
23.21904838166497,1031.777704945233,29.602899428861534,142.51842999208677,142.51842999208677,142.51842999208677
23.239551473210287,1032.3629347189208,29.602739799597227,142.47313309033302,142.47313309033302,142.47313309033302
23.260185679811105,1032.9471528614845,29.60319250139146,142.42803172718524,142.42803172718524,142.42803172718524
23.2809310862694,1033.5303768490292,29.60303224647702,142.38307622359375,142.38307622359375,142.38307622359375
23.301800655090233,1034.1125730080548,29.603484324093298,142.33831586859685,142.33831586859685,142.33831586859685
23.322777567759665,1034.6937442733592,29.60362976525219,142.29371366780583,142.29371366780583,142.29371366780583
23.343857939437726,1035.2738969506058,29.603468565474873,142.24926846286968,142.24926846286968,142.24926846286968
23.365049365925497,1035.8529969687268,29.60391970471619,142.20501779120062,142.20501779120062,142.20501779120062
23.386334327861857,1036.4310497614383,29.604064198160128,142.16092460237044,142.16092460237044,142.16092460237044
23.40770828271,1037.0080566236256,29.60390204840048,142.11698754332005,142.11698754332005,142.11698754332005
23.42917828311952,1037.5839881135257,29.60435223943226,142.0732444800602,142.0732444800602,142.0732444800602
23.450722683414302,1038.1588587378503,29.60418945101762,142.02964507531445,142.02964507531445,142.02964507531445
23.472352615198428,1038.7326372910982,29.604639007585657,141.9862392387901,141.9862392387901,141.9862392387901
23.49405036605619,1039.3053276886214,29.604781908809088,141.94298959603566,141.94298959603566,141.94298959603566
23.515811227128825,1039.876932477121,29.604618157695526,141.89989486421058,141.89989486421058,141.89989486421058
23.537641826807203,1040.4474222632582,29.605066754877377,141.8569931391487,141.8569931391487,141.8569931391487
23.559521062098124,1041.0168105292207,29.604902357544837,141.81423371242292,141.81423371242292,141.81423371242292
23.58145561047445,1041.5850673880097,29.605043971276622,141.77165469466078,141.77165469466078,141.77165469466078
23.60344088717259,1042.1521954958334,29.605491603876565,141.72925491853337,141.72925491853337,141.72925491853337
23.625460212396508,1042.718199003226,29.60532623225691,141.68699666964213,141.68699666964213,141.68699666964213
23.647524345218955,1043.2830479461552,29.605773216394102,141.64493041640264,141.64493041640264,141.64493041640264
23.669616943629144,1043.8467446819045,29.605913533453656,141.603018309481,141.603018309481,141.603018309481
23.691734187335214,1044.4092943169824,29.605747180598645,141.56125920305084,141.56125920305084,141.56125920305084
23.713882742306254,1044.9706645902818,29.606193189153355,141.51969142975247,141.51969142975247,141.51969142975247
23.736043665979505,1045.530871956868,29.606026179238068,141.47826389087817,141.47826389087817,141.47826389087817
23.758223832969495,1046.0898858702926,29.606165183111106,141.4370150239869,141.4370150239869,141.4370150239869
23.780419752144322,1046.6477080909544,29.606610208857287,141.39594365277506,141.39594365277506,141.39594365277506
